Year,Month,Month Code,District Code,District,Number of Intercepts,Federally Participating Family Assistance Intercepts,Federally Participating Safety Net Non-Cash Intercepts,Federally Non-Participating Predetermined Grant/Aid to Dependent Children Intercepts,Federally Non-Participating Safety Net Cash Intercepts,Federally Non-Participating Safety Net Non-Cash Intercepts,Emergency Assistance for Families Intercepts,Excess Intercepts
2016,December,12,16,Franklin,0,0,0,0,0,0,0,0
2016,December,12,17,Fulton,2,0,0,0,816.5,0,0,0
2016,December,12,18,Genesee,2,0,0,0,1811.25,0,0,0
2016,December,12,19,Greene,1,0,0,0,302.86,0,0,0
2016,December,12,20,Hamilton,0,0,0,0,0,0,0,0
2016,December,12,21,Herkimer,1,0,0,0,310,1190,0,0
2016,December,12,22,Jefferson,0,0,0,0,0,0,0,0
2016,December,12,23,Lewis,0,0,0,0,0,0,0,0
2016,December,12,24,Livingston,0,0,0,0,0,0,0,0
2016,December,12,25,Madison,0,0,0,0,0,0,0,0
2016,December,12,26,Monroe,32,4120.75,0,0,12595.17,4339.44,1136.36,1150.61
2016,December,12,27,Montgomery,0,0,0,0,0,0,0,0
2016,December,12,28,Nassau,21,4669.54,0,0,5602.4,482,2173.54,0
2016,December,12,29,Niagara,4,880.81,0,0,700,0,309,0
2016,December,12,30,Oneida,4,1250,0,0,697.13,0,362,0
2016,December,12,31,Onondaga,4,262,0,0,414.94,0,452.56,0
2016,December,12,32,Ontario,5,512.96,0,0,956.49,0,66,0
2016,December,12,33,Orange,2,416.6,0,0,1250,1122.86,960.54,0
2016,December,12,34,Orleans,6,0,0,0,1994,452.21,0,0
2016,December,12,35,Oswego,0,0,0,0,0,0,0,0
2016,December,12,36,Otsego,0,0,0,0,0,0,0,0
2016,December,12,37,Putnam,0,0,0,0,0,0,0,0
2016,December,12,38,Rensselaer,2,0,0,0,590.04,0,105,0
2016,December,12,39,Rockland,4,0,0,0,1445,334.5,0,0
2016,December,12,40,St. Lawrence,1,447,0,0,0,0,0,0
2016,December,12,41,Saratoga,1,0,0,0,0,0,225,0
2016,December,12,42,Schenectady,7,252,0,0,2005.57,880.13,450,0
2016,December,12,43,Schoharie,0,0,0,0,0,0,0,0
2016,December,12,44,Schuyler,0,0,0,0,0,0,0,0
2016,December,12,45,Seneca,0,0,0,0,0,0,0,0
2016,December,12,46,Steuben,0,0,0,0,0,0,0,0
2016,December,12,47,Suffolk,21,2700,0,0,12831.4,0,1973.16,0
2016,December,12,48,Sullivan,3,1113.12,0,0,0,1250,0,0
2016,December,12,49,Tioga,1,0,0,0,0,0,156,0
2016,December,12,50,Tompkins,0,0,0,0,0,0,0,0
2016,December,12,51,Ulster,5,388.5,0,0,2614.96,0,0,0
2016,December,12,52,Warren,1,1100,0,0,0,0,0,0
2016,December,12,53,Washington,2,0,0,0,500,605,0,0
2016,December,12,54,Wayne,0,0,0,0,0,0,0,0
2016,December,12,55,Westchester,21,3615.74,0,0,4766.31,3416.35,3300,0
2016,December,12,56,Wyoming,0,0,0,0,0,0,0,0
2016,December,12,57,Yates,1,0,0,0,478.52,0,0,0
2016,December,12,66,New York City,473,82408.24,0,0,177139.5,30566.79,41230.41,895.5
2016,November,11,1,Albany,9,1115.64,0,0,1798.37,400,819.46,0
2016,November,11,2,Allegany,2,643,0,0,0,0,206,0
2016,November,11,3,Broome,5,500,0,0,1334.1,878.9,0,0
2016,November,11,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,November,11,5,Cayuga,0,0,0,0,0,0,0,0
2016,November,11,6,Chautauqua,2,0,0,0,699.18,0,0,0
2016,November,11,7,Chemung,2,13.75,0,0,350,0,0,0
2016,November,11,8,Chenango,0,0,0,0,0,0,0,0
2016,November,11,9,Clinton,1,497.22,0,0,18.78,0,0,0
2016,November,11,10,Columbia,0,0,0,0,0,0,0,0
2016,November,11,11,Cortland,1,929,0,0,0,0,71,0
2016,November,11,12,Delaware,1,310,0,0,0,0,0,0
2016,November,11,13,Dutchess,0,0,0,0,0,0,0,0
2016,November,11,14,Erie,8,1049.93,0,0,3469.25,1250,0,0
2016,November,11,15,Essex,0,0,0,0,0,0,0,0
2016,November,11,16,Franklin,0,0,0,0,0,0,0,0
2016,November,11,17,Fulton,1,0,0,0,237,0,0,0
2016,November,11,18,Genesee,2,477.65,0,0,1154.88,0,0,0
2016,November,11,19,Greene,5,688,0,0,2100.55,0,0,0
2016,November,11,20,Hamilton,0,0,0,0,0,0,0,0
2016,November,11,21,Herkimer,2,0,0,0,554.33,0,332.25,0
2016,November,11,22,Jefferson,1,0,0,0,0,0,147,0
2016,November,11,23,Lewis,0,0,0,0,0,0,0,0
2016,November,11,24,Livingston,2,0,0,0,1199.26,0,543.74,0
2016,November,11,25,Madison,0,0,0,0,0,0,0,0
2016,November,11,26,Monroe,31,7880.59,0,0,7997.65,6749.62,700.04,0
2016,November,11,27,Montgomery,2,0,0,0,481,0,0,0
2016,November,11,28,Nassau,11,1968.2,0,0,2116.68,819.74,2866.75,0
2016,November,11,29,Niagara,3,470.8,0,0,1250,0,52.15,0
2016,November,11,30,Oneida,5,287.5,0,0,1237.07,1000,0,0
2016,November,11,31,Onondaga,5,3763,0,0,1723,0,364,0
2016,November,11,32,Ontario,2,400.5,0,0,0,0,0,0
2016,November,11,33,Orange,6,525.75,0,0,2639.11,0,405,0
2016,November,11,34,Orleans,1,0,0,0,312.5,0,0,0
2016,November,11,35,Oswego,4,1131.25,0,0,0,0,260,0
2016,November,11,36,Otsego,0,0,0,0,0,0,0,0
2016,November,11,37,Putnam,1,0,0,0,0,0,163,0
2016,November,11,38,Rensselaer,3,310.72,0,0,889,0,0,0
2016,November,11,39,Rockland,6,0,0,0,2508.82,467.18,818.08,333.92
2016,November,11,40,St. Lawrence,1,0,0,0,281,0,158,0
2016,November,11,41,Saratoga,1,0,0,0,0,318.75,0,0
2016,November,11,42,Schenectady,3,515.28,0,0,0,1000,155.12,0
2016,November,11,43,Schoharie,0,0,0,0,0,0,0,0
2016,November,11,44,Schuyler,1,750,0,0,0,0,0,0
2016,November,11,45,Seneca,0,0,0,0,0,0,0,0
2016,November,11,46,Steuben,0,0,0,0,0,0,0,0
2016,November,11,47,Suffolk,19,2837.5,0,0,3593.5,2534.35,1219,735
2016,November,11,48,Sullivan,0,0,0,0,0,0,0,0
2016,November,11,49,Tioga,2,350,0,0,0,0,536.25,0
2016,November,11,50,Tompkins,1,0,0,0,401.8,0,93.6,0
2016,November,11,51,Ulster,3,1264,0,0,806.5,0,0,0
2016,November,11,52,Warren,0,0,0,0,0,0,0,0
2016,November,11,53,Washington,1,0,0,0,0,0,266,0
2016,November,11,54,Wayne,1,0,0,0,1376,0,0,0
2016,November,11,55,Westchester,16,1164.2,0,0,5945.4,0,2077.68,0
2016,November,11,56,Wyoming,0,0,0,0,0,0,0,0
2016,November,11,57,Yates,1,0,0,0,315,0,0,0
2016,November,11,66,New York City,372,52195.57,0,0,159250.21,12832.53,33507.28,396.51
2016,October,10,1,Albany,9,1966.5,0,0,2421.73,0,281,0
2016,October,10,2,Allegany,0,0,0,0,0,0,0,0
2016,October,10,3,Broome,10,736.5,0,0,7220.5,1232.25,96,0
2016,October,10,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,October,10,5,Cayuga,0,0,0,0,0,0,0,0
2016,October,10,6,Chautauqua,2,6783.42,0,0,500,0,725.58,0
2016,October,10,7,Chemung,0,0,0,0,0,0,0,0
2016,October,10,8,Chenango,1,0,0,0,0,0,106.97,0
2016,October,10,9,Clinton,1,1356.47,0,0,0,0,0,0
2016,October,10,10,Columbia,0,0,0,0,0,0,0,0
2016,October,10,11,Cortland,1,0,0,0,550.67,0,186.83,0
2016,October,10,12,Delaware,1,0,0,0,0,0,168,0
2016,October,10,13,Dutchess,2,414.5,0,0,0,306.25,0,0
2016,October,10,14,Erie,18,651,0,0,3595.25,2081,808,0
2016,October,10,15,Essex,0,0,0,0,0,0,0,0
2016,October,10,16,Franklin,0,0,0,0,0,0,0,0
2016,October,10,17,Fulton,3,656,0,0,500,0,0,0
2016,October,10,18,Genesee,1,0,0,0,480,0,0,0
2016,October,10,19,Greene,0,0,0,0,0,0,0,0
2016,October,10,20,Hamilton,0,0,0,0,0,0,0,0
2016,October,10,21,Herkimer,1,0,0,0,884,0,0,0
2016,October,10,22,Jefferson,1,0,0,0,0,675.45,0,0
2016,October,10,23,Lewis,0,0,0,0,0,0,0,0
2016,October,10,24,Livingston,0,0,0,0,0,0,0,0
2016,October,10,25,Madison,0,0,0,0,0,0,0,0
2016,October,10,26,Monroe,29,4448.28,0,0,4018.72,3591.6,1821.97,0
2016,October,10,27,Montgomery,1,0,0,0,375,0,0,0
2016,October,10,28,Nassau,28,4779.09,1102.34,0,14952.63,0,941.53,345.25
2016,October,10,29,Niagara,4,0,0,0,2058.25,0,350,0
2016,October,10,30,Oneida,6,3974.32,0,0,811.25,0,868.32,0
2016,October,10,31,Onondaga,5,4770,0,0,1625,0,0,0
2016,October,10,32,Ontario,4,616.5,0,0,1236,309.9,100,0
2016,October,10,33,Orange,4,600,0,0,1878.75,0,0,0
2016,October,10,34,Orleans,0,0,0,0,0,0,0,0
2016,October,10,35,Oswego,1,1250,0,0,0,0,0,0
2016,October,10,36,Otsego,0,0,0,0,0,0,0,0
2016,October,10,37,Putnam,0,0,0,0,0,0,0,0
2016,October,10,38,Rensselaer,8,1889.86,0,0,1299.33,2090.68,599.64,0
2016,October,10,39,Rockland,4,177,0,0,694.97,0,666,0
2016,October,10,40,St. Lawrence,0,0,0,0,0,0,0,0
2016,October,10,41,Saratoga,3,0,0,0,353,1800,69,0
2016,October,10,42,Schenectady,10,80,510.75,0,2877.85,426,544,0
2016,October,10,43,Schoharie,0,0,0,0,0,0,0,0
2016,October,10,44,Schuyler,0,0,0,0,0,0,0,0
2016,October,10,45,Seneca,0,0,0,0,0,0,0,0
2016,October,10,46,Steuben,0,0,0,0,0,0,0,0
2016,October,10,47,Suffolk,21,5132.88,0,0,4834.25,474.5,1743.08,0
2016,October,10,48,Sullivan,2,0,0,0,263,0,388.8,0
2016,October,10,49,Tioga,0,0,0,0,0,0,0,0
2016,October,10,50,Tompkins,1,0,0,0,480,0,0,0
2016,October,10,51,Ulster,3,549.88,0,0,750,0,0,0
2016,October,10,52,Warren,1,604,0,0,0,0,0,0
2016,October,10,53,Washington,2,0,0,0,745.84,0,249,0
2016,October,10,54,Wayne,3,539,0,0,926.24,0,0,0
2016,October,10,55,Westchester,16,2612.05,0,0,6939.99,756.75,854,0
2016,October,10,56,Wyoming,2,354.25,0,0,0,0,158,0
2016,October,10,57,Yates,1,0,0,0,0,0,265,0
2016,October,10,66,New York City,404,63294.77,0,133.33,169423.83,40345.02,27390.52,1229.48
2016,September,9,1,Albany,15,2377.37,0,0,2723.41,1216,1401.8,0
2016,September,9,2,Allegany,0,0,0,0,0,0,0,0
2016,September,9,3,Broome,7,583,0,0,2284.1,443.04,0,0
2016,September,9,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,September,9,5,Cayuga,1,0,0,0,0,0,138,0
2016,September,9,6,Chautauqua,2,549,0,0,0,0,113,0
2016,September,9,7,Chemung,4,401.12,0,0,496,0,1068.88,0
2016,September,9,8,Chenango,0,0,0,0,0,0,0,0
2016,September,9,9,Clinton,0,0,0,0,0,0,0,0
2016,September,9,10,Columbia,0,0,0,0,0,0,0,0
2016,September,9,11,Cortland,1,0,0,0,350,0,0,0
2016,September,9,12,Delaware,1,0,0,0,675,0,0,0
2016,September,9,13,Dutchess,3,0,0,0,1071.75,335,0,0
2016,September,9,14,Erie,15,3526.47,0,0,4888.54,2076.81,812.44,0
2016,September,9,15,Essex,0,0,0,0,0,0,0,0
2016,September,9,16,Franklin,2,270.78,0,0,842.22,0,0,0
2016,September,9,17,Fulton,4,0,0,0,720,0,616,0
2016,September,9,18,Genesee,2,239.95,0,0,0,0,506.69,0
2016,September,9,19,Greene,5,0,0,0,2940.31,0,168,0
2016,September,9,20,Hamilton,0,0,0,0,0,0,0,0
2016,September,9,21,Herkimer,1,0,0,0,443,0,0,0
2016,September,9,22,Jefferson,0,0,0,0,0,0,0,0
2016,September,9,23,Lewis,0,0,0,0,0,0,0,0
2016,September,9,24,Livingston,6,751.82,0,0,1590,0,565.34,0
2016,September,9,25,Madison,1,0,0,0,0,0,249,0
2016,September,9,26,Monroe,23,4562.08,0,0,5841.48,3516.33,505.6,184
2016,September,9,27,Montgomery,1,0,0,0,0,0,247,0
2016,September,9,28,Nassau,21,1825.12,0,0,7487.3,264.51,3652.16,0
2016,September,9,29,Niagara,2,0,0,0,920,0,264,0
2016,September,9,30,Oneida,5,2176.99,0,0,1250,443.01,0,0
2016,September,9,31,Onondaga,4,350,0,0,1173,0,133.84,0
2016,September,9,32,Ontario,0,0,0,0,0,0,0,0
2016,September,9,33,Orange,5,368.2,0,0,1329.26,0,0,0
2016,September,9,34,Orleans,3,1000,0,0,68,251,0,0
2016,September,9,35,Oswego,1,497.11,0,0,0,0,0,0
2016,September,9,36,Otsego,0,0,0,0,0,0,0,0
2016,September,9,37,Putnam,1,0,0,0,0,0,305,0
2016,September,9,38,Rensselaer,7,2708,0,0,0,0,897.66,37.73
2016,September,9,39,Rockland,4,2250,0,0,0,0,900,0
2016,September,9,40,St. Lawrence,2,600,0,0,0,2500,0,0
2016,September,9,41,Saratoga,3,320.12,0,0,0,0,647.5,0
2016,September,9,42,Schenectady,7,0,0,0,2666.56,450,240,0
2016,September,9,43,Schoharie,1,0,0,0,0,0,355,0
2016,September,9,44,Schuyler,0,0,0,0,0,0,0,0
2016,September,9,45,Seneca,0,0,0,0,0,0,0,0
2016,September,9,46,Steuben,1,249,0,0,0,0,0,0
2016,September,9,47,Suffolk,21,3920,0,0,8308.9,448.01,1259.41,0
2016,September,9,48,Sullivan,3,1289,0,0,444,0,0,0
2016,September,9,49,Tioga,0,0,0,0,0,0,0,0
2016,September,9,50,Tompkins,3,0,0,0,1374.4,0,0,0
2016,September,9,51,Ulster,2,543.5,0,0,0,0,0,0
2016,September,9,52,Warren,4,1140,0,0,869.75,0,0,0
2016,September,9,53,Washington,2,254.33,0,0,765.6,0,0,0
2016,September,9,54,Wayne,0,0,0,0,0,0,0,0
2016,September,9,55,Westchester,17,7309.75,0,0,3436.9,1471.25,1844,0
2016,September,9,56,Wyoming,1,0,0,0,844,0,0,0
2016,September,9,57,Yates,0,0,0,0,0,0,0,0
2016,September,9,66,New York City,441,54494,0,0,161250.32,37764.18,49955.35,0
2016,August,8,1,Albany,9,2954.63,0,0,487.5,0,989.64,0
2016,August,8,2,Allegany,1,0,0,0,500,0,0,0
2016,August,8,3,Broome,8,307.4,0,0,4771.73,100,0,0
2016,August,8,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,August,8,5,Cayuga,0,0,0,0,0,0,0,0
2016,August,8,6,Chautauqua,1,0,0,0,1000,0,0,0
2016,August,8,7,Chemung,4,665.59,0,0,0,1217.61,884.63,0
2016,August,8,8,Chenango,3,1767.25,0,0,0,0,320,0
2016,August,8,9,Clinton,0,0,0,0,0,0,0,0
2016,August,8,10,Columbia,1,0,0,0,0,826.25,0,0
2016,August,8,11,Cortland,2,500,0,0,0,0,350,0
2016,August,8,12,Delaware,1,322.75,0,0,0,0,0,0
2016,August,8,13,Dutchess,2,0,0,0,143,0,228,0
2016,August,8,14,Erie,15,4272,0,0,5097.18,0,497,0
2016,August,8,15,Essex,0,0,0,0,0,0,0,0
2016,August,8,16,Franklin,1,0,0,0,0,0,265,0
2016,August,8,17,Fulton,0,0,0,0,0,0,0,0
2016,August,8,18,Genesee,0,0,0,0,0,0,0,0
2016,August,8,19,Greene,2,0,0,0,405,0,0,0
2016,August,8,20,Hamilton,0,0,0,0,0,0,0,0
2016,August,8,21,Herkimer,2,0,0,0,0,0,416,0
2016,August,8,22,Jefferson,1,0,0,0,0,500,0,0
2016,August,8,23,Lewis,0,0,0,0,0,0,0,0
2016,August,8,24,Livingston,0,0,0,0,0,0,0,0
2016,August,8,25,Madison,0,0,0,0,0,0,0,0
2016,August,8,26,Monroe,26,3937.1,0,0,6299.61,2470.77,1265.16,0
2016,August,8,27,Montgomery,0,0,0,0,0,0,0,0
2016,August,8,28,Nassau,19,500,0,0,8487.25,2722,767.5,0
2016,August,8,29,Niagara,4,0,0,0,2049,0,301,0
2016,August,8,30,Oneida,11,1482.5,0,0,3233.25,1107,0,0
2016,August,8,31,Onondaga,6,1138,0,0,3176,0,446.18,0
2016,August,8,32,Ontario,6,0,0,0,375,1715,161,0
2016,August,8,33,Orange,6,847.73,0,0,744.15,0,155,0
2016,August,8,34,Orleans,1,0,0,0,0,373.5,0,0
2016,August,8,35,Oswego,0,0,0,0,0,0,0,0
2016,August,8,36,Otsego,1,625,0,0,0,0,0,0
2016,August,8,37,Putnam,1,0,0,0,0,0,59,0
2016,August,8,38,Rensselaer,3,551.38,0,0,0,321,0,0
2016,August,8,39,Rockland,3,0,0,0,5037.5,450,0,0
2016,August,8,40,St. Lawrence,0,0,0,0,0,0,0,0
2016,August,8,41,Saratoga,0,0,0,0,0,0,0,0
2016,August,8,42,Schenectady,5,0,0,0,1066,472.77,294,0
2016,August,8,43,Schoharie,0,0,0,0,0,0,0,0
2016,August,8,44,Schuyler,0,0,0,0,0,0,0,0
2016,August,8,45,Seneca,0,0,0,0,0,0,0,0
2016,August,8,46,Steuben,1,0,0,0,450,0,0,0
2016,August,8,47,Suffolk,23,1597.5,0,0,10398.79,1648.95,170,0
2016,August,8,48,Sullivan,3,0,0,0,217.67,0,300,0
2016,August,8,49,Tioga,1,0,0,0,0,0,264,0
2016,August,8,50,Tompkins,0,0,0,0,0,0,0,0
2016,August,8,51,Ulster,3,575,0,0,0,452.5,140,0
2016,August,8,52,Warren,1,0,0,0,0,456.81,0,0
2016,August,8,53,Washington,2,0,0,0,0,2000,0,0
2016,August,8,54,Wayne,2,450,0,0,2309,0,0,0
2016,August,8,55,Westchester,30,5232.25,0,0,5846.86,4849.98,2647.38,0
2016,August,8,56,Wyoming,0,0,0,0,0,0,0,0
2016,August,8,57,Yates,0,0,0,0,0,0,0,0
2016,August,8,66,New York City,423,61578.49,0,0,200794.65,28266.53,36072.29,107.6
2016,July,7,1,Albany,10,84.4,0,0,835.8,2010.17,2245.9,0
2016,July,7,2,Allegany,0,0,0,0,0,0,0,0
2016,July,7,3,Broome,6,400,0,0,3127.49,0,0,0
2016,July,7,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,July,7,5,Cayuga,0,0,0,0,0,0,0,0
2016,July,7,6,Chautauqua,5,0,0,0,1006.6,0,169,0
2016,July,7,7,Chemung,2,340.61,5.39,0,1057.33,0,0,0
2016,July,7,8,Chenango,1,0,0,0,0,0,233,0
2016,July,7,9,Clinton,1,37.67,0,0,0,0,60.33,0
2016,July,7,10,Columbia,2,790.17,0,0,2815.83,0,0,0
2016,July,7,11,Cortland,2,2221.54,0,0,0,0,246.74,0
2016,July,7,12,Delaware,1,400,0,0,0,0,0,0
2016,July,7,13,Dutchess,2,0,0,0,620,0,0,0
2016,July,7,14,Erie,9,1781.53,0,0,360,1346.9,586,1250
2016,July,7,15,Essex,0,0,0,0,0,0,0,0
2016,July,7,16,Franklin,0,0,0,0,0,0,0,0
2016,July,7,17,Fulton,2,0,0,0,2500,0,265,0
2016,July,7,18,Genesee,2,0,0,0,0,1043.06,0,0
2016,July,7,19,Greene,0,0,0,0,0,0,0,0
2016,July,7,20,Hamilton,0,0,0,0,0,0,0,0
2016,July,7,21,Herkimer,1,0,0,0,260,0,0,0
2016,July,7,22,Jefferson,3,641.22,0,0,0,500,623.5,0
2016,July,7,23,Lewis,0,0,0,0,0,0,0,0
2016,July,7,24,Livingston,3,744.56,15.44,0,471,0,0,0
2016,July,7,25,Madison,0,0,0,0,0,0,0,0
2016,July,7,26,Monroe,31,6099.95,0,0,15173.74,2900,961.23,0
2016,July,7,27,Montgomery,0,0,0,0,0,0,0,0
2016,July,7,28,Nassau,28,3576.77,0,0,7548.62,1750,1670.87,0
2016,July,7,29,Niagara,3,636.4,0,0,463.54,0,0,0
2016,July,7,30,Oneida,3,862.36,0,0,0,0,419,0
2016,July,7,31,Onondaga,7,125,0,0,3701.25,340.5,593,0
2016,July,7,32,Ontario,3,622.5,0,0,470.3,0,0,0
2016,July,7,33,Orange,6,933.17,0,0,1612.2,0,0,0
2016,July,7,34,Orleans,3,0,0,0,1066.7,0,250,0
2016,July,7,35,Oswego,2,0,0,0,1250,0,267,0
2016,July,7,36,Otsego,0,0,0,0,0,0,0,0
2016,July,7,37,Putnam,0,0,0,0,0,0,0,0
2016,July,7,38,Rensselaer,8,3463.6,0,0,951,0,1264.5,0
2016,July,7,39,Rockland,3,0,0,0,774.53,0,252,0
2016,July,7,40,St. Lawrence,0,0,0,0,0,0,0,0
2016,July,7,41,Saratoga,3,0,0,0,0,0,585,0
2016,July,7,42,Schenectady,5,1680,316.64,0,839,0,285,0
2016,July,7,43,Schoharie,0,0,0,0,0,0,0,0
2016,July,7,44,Schuyler,0,0,0,0,0,0,0,0
2016,July,7,45,Seneca,0,0,0,0,0,0,0,0
2016,July,7,46,Steuben,1,816.86,0,0,683.14,0,0,0
2016,July,7,47,Suffolk,28,4757.94,0,0,17643.09,1220,3659.16,0
2016,July,7,48,Sullivan,0,0,0,0,0,0,0,0
2016,July,7,49,Tioga,1,0,0,0,1318.5,0,0,0
2016,July,7,50,Tompkins,2,1000,0,0,0,0,382,0
2016,July,7,51,Ulster,4,660.33,0,0,40.13,682.54,0,0
2016,July,7,52,Warren,1,123,0,0,0,0,0,0
2016,July,7,53,Washington,0,0,0,0,0,0,0,0
2016,July,7,54,Wayne,1,0,0,0,0,425.55,0,0
2016,July,7,55,Westchester,22,1358.31,0,0,5343.77,5240.05,1181.02,0
2016,July,7,56,Wyoming,0,0,0,0,0,0,0,0
2016,July,7,57,Yates,0,0,0,0,0,0,0,0
2016,July,7,66,New York City,444,61687.86,760,0,177652.03,24905.69,42699.31,0
2016,June,6,1,Albany,13,1928.26,0,0,1731,1560,1804.25,0
2016,June,6,2,Allegany,0,0,0,0,0,0,0,0
2016,June,6,3,Broome,8,393.75,0,0,2175.05,0,328,0
2016,June,6,4,Cattaraugus,1,0,0,0,397.25,0,0,0
2016,June,6,5,Cayuga,0,0,0,0,0,0,0,0
2016,June,6,6,Chautauqua,1,260.42,0,0,0,0,79.63,0
2016,June,6,7,Chemung,2,0,0,0,854.64,0,0,0
2016,June,6,8,Chenango,0,0,0,0,0,0,0,0
2016,June,6,9,Clinton,0,0,0,0,0,0,0,0
2016,June,6,10,Columbia,2,0,0,0,817.45,0,0,0
2016,June,6,11,Cortland,1,0,0,0,455.31,0,0,0
2016,June,6,12,Delaware,0,0,0,0,0,0,0,0
2016,June,6,13,Dutchess,1,1250,0,0,0,0,0,0
2016,June,6,14,Erie,22,1086.75,0,0,7479.03,1726.74,2184.5,1092.6
2016,June,6,15,Essex,0,0,0,0,0,0,0,0
2016,June,6,16,Franklin,0,0,0,0,0,0,0,0
2016,June,6,17,Fulton,2,0,0,0,0,420,6.25,0
2016,June,6,18,Genesee,3,622.85,0,0,520.9,488.09,0,0
2016,June,6,19,Greene,1,0,0,0,2000,0,0,0
2016,June,6,20,Hamilton,0,0,0,0,0,0,0,0
2016,June,6,21,Herkimer,0,0,0,0,0,0,0,0
2016,June,6,22,Jefferson,0,0,0,0,0,0,0,0
2016,June,6,23,Lewis,0,0,0,0,0,0,0,0
2016,June,6,24,Livingston,1,0,0,0,307.54,0,0,0
2016,June,6,25,Madison,0,0,0,0,0,0,0,0
2016,June,6,26,Monroe,35,3792.88,315.86,0,9031.36,3926.81,289,414.94
2016,June,6,27,Montgomery,0,0,0,0,0,0,0,0
2016,June,6,28,Nassau,22,6249.05,0,0,7793.84,774.75,988.07,0
2016,June,6,29,Niagara,1,0,0,0,0,0,193,0
2016,June,6,30,Oneida,7,0,0,0,4414.4,1463,116,0
2016,June,6,31,Onondaga,5,0,0,0,1585,0,442.77,0
2016,June,6,32,Ontario,3,0,0,0,1265.75,0,0,0
2016,June,6,33,Orange,5,0,0,0,1628.6,1000,0,0
2016,June,6,34,Orleans,0,0,0,0,0,0,0,0
2016,June,6,35,Oswego,2,412.5,0,0,0,2265,0,0
2016,June,6,36,Otsego,0,0,0,0,0,0,0,0
2016,June,6,37,Putnam,1,500,0,0,0,0,0,0
2016,June,6,38,Rensselaer,6,1494.48,0,0,405,0,294.45,0
2016,June,6,39,Rockland,5,0,0,0,1152.9,719.5,280,0
2016,June,6,40,St. Lawrence,0,0,0,0,0,0,0,0
2016,June,6,41,Saratoga,2,0,0,0,439.78,0,0,0
2016,June,6,42,Schenectady,6,0,0,0,2212.69,0,1731.74,0
2016,June,6,43,Schoharie,1,0,0,0,370.98,0,0,0
2016,June,6,44,Schuyler,0,0,0,0,0,0,0,0
2016,June,6,45,Seneca,2,0,0,0,765.5,0,0,0
2016,June,6,46,Steuben,1,794.75,0,0,0,0,942.33,0
2016,June,6,47,Suffolk,16,0,0,0,3378.03,2236.78,766.78,0
2016,June,6,48,Sullivan,6,737.5,0,0,662,0,600,0
2016,June,6,49,Tioga,1,481.19,0,0,0,0,0,0
2016,June,6,50,Tompkins,0,0,0,0,0,0,0,0
2016,June,6,51,Ulster,2,0,0,0,2500.5,0,377.24,0
2016,June,6,52,Warren,0,0,0,0,0,0,0,0
2016,June,6,53,Washington,3,628.14,0,0,114.15,0,285.21,0
2016,June,6,54,Wayne,1,0,0,0,302,0,0,0
2016,June,6,55,Westchester,34,3453.62,0,0,8550.17,800,5362.52,0
2016,June,6,56,Wyoming,1,0,0,0,630.65,0,0,0
2016,June,6,57,Yates,0,0,0,0,0,0,0,0
2016,June,6,66,New York City,427,59883.53,0,0,183483.78,22520.58,52767.99,359.26
2016,May,5,1,Albany,12,325.29,650.25,0,2577.46,1849.75,1057.55,0
2016,May,5,2,Allegany,2,0,0,0,1307.5,0,0,0
2016,May,5,3,Broome,3,0,0,0,1304.24,0,0,0
2016,May,5,4,Cattaraugus,0,0,0,0,0,0,0,0
2016,May,5,5,Cayuga,0,0,0,0,0,0,0,0
2016,May,5,6,Chautauqua,1,424.25,0,0,0,0,0,0
2016,May,5,7,Chemung,3,0,0,0,2514.33,0,0,0
2016,May,5,8,Chenango,0,0,0,0,0,0,0,0
2016,May,5,9,Clinton,0,0,0,0,0,0,0,0
2016,May,5,10,Columbia,2,0,0,0,908,0,0,0
2016,May,5,11,Cortland,0,0,0,0,0,0,0,0
2016,May,5,12,Delaware,0,0,0,0,0,0,0,0
2016,May,5,13,Dutchess,2,456,0,0,0,0,0,0
2016,May,5,14,Erie,19,977.94,0,0,4982.4,2290.19,1234,0
2016,May,5,15,Essex,0,0,0,0,0,0,0,0
2016,May,5,16,Franklin,0,0,0,0,0,0,0,0
2016,May,5,17,Fulton,1,0,0,0,562.55,0,0,0
2016,May,5,18,Genesee,1,0,0,0,0,618.03,0,0
2016,May,5,19,Greene,1,0,0,0,361.04,0,638.96,0
2016,May,5,20,Hamilton,0,0,0,0,0,0,0,0
2016,May,5,21,Herkimer,0,0,0,0,0,0,0,0
2016,May,5,22,Jefferson,1,338.05,0,0,36.95,0,0,0
2016,May,5,23,Lewis,0,0,0,0,0,0,0,0
2016,May,5,24,Livingston,8,373.65,333.75,0,3759.81,0,162,197.69
2016,May,5,25,Madison,0,0,0,0,0,0,0,0
2016,May,5,26,Monroe,27,3358.2,0,0,7914.06,2207.99,904.95,317.38
2016,May,5,27,Montgomery,2,322.15,0,0,1000,0,0,0
2016,May,5,28,Nassau,22,4904.47,565.25,0,9082.57,1252.5,1383.33,0
2016,May,5,29,Niagara,5,0,0,0,2297.35,1217.18,155,0
